0,0,0,0,0,0,0,0,0,0,0,0,0,1415,3488,8053
9449,13174,21102,9565,7476,13212,11192,17083,19412,331,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,77,693,57,110,456,4057,2110
861,652,2240,1501,1284,1224,1254,2217,2244,2854,4261,5967,6338,7503,10872,13047
13577,11567,13778,20077,21741,23590,35878,41571,56119,98028,127260,131255,167806,180997,147147,122074
165310,214886,313101,298216,327243,378846,404303,434144,431913,440179,332266,331382,309054,333509,299604,285249
346800,355174,326580,316947,277728,256593,281909,232412,221459,205729,184986,161334,148050,153515,155166,145256
142780,133192,125355,117101,130689,145738,177632,174354,144903,149323,147729,127600,121133,152665,166629,155235
160888,177189,182049,172809,178122,198763,178001,163963,159198,142612,148854,110043,110546,109106,98316,116204
108444,92756,114019,139141,150564,145898,128433,153725,148796,139261,123257,155497,186121,182380,211763,240923
237012,262195,291902,307825,332441,303041,288088,228313,206770,157296,167575,130666,125203,134536,151256,170631
172168,162701,139696,151993,153053,138902,140556,136847,171859,167795,149733,166077,183930,192416,193674,187149
182889,199412,174834,160979,173401,182144,155799,140718,146840,146379,147163,133762,158500,183319,181105,169821
153116,160825,174398,216611,202475,233948,274224,271830,266402,268560,242993,222863,218729,196486,208773,208386
190442,191521,181214,148102,158379,209552,204390,150953,158152,189556,199347,215833,241918,234902,298621,46305926
